row_index	Esperanto	audio_key	has_audio
2166	karikaturo	karikaturo	True
2167	kasedo	kasedo	True
2168	katastrofo	katastrofo	True
2169	katoliko	katoliko	True
2170	kaŭri	kauxri	True
2171	klaki	klaki	True
2172	klasifiki	klasifiki	True
2173	klavo	klavo	True
2174	klaĉi	klacxi	True
2175	klimatizi	klimatizi	True
2176	kodo	kodo	True
2177	kokso	kokso	True
2178	kolbaso	kolbaso	True
2179	kolego	kolego	True
2180	kolekti	kolekti	True
2181	kolonio	kolonio	True
2182	komentarii	komentarii	True
2183	komenti	komenti	True
2184	kompili	kompili	True
2185	kompleksa	kompleksa	True
2186	komplezo	komplezo	True
2187	komplimento	komplimento	True
2188	komputi	komputi	True
2189	konciza	konciza	True
2190	kondolenci	kondolenci	True
2191	konflikto	konflikto	True
2192	konforma	konforma	True
2193	konko	konko	True
2194	konkreta	konkreta	True
2195	konsilio	konsilio	True
2196	konsonanto	konsonanto	True
2197	konsulti	konsulti	True
2198	kontakto	kontakto	True
2199	kontinento	kontinento	True
2200	konto	konto	True
2201	kontrasto	kontrasto	True
2202	kontribui	kontribui	True
2203	konvencio	konvencio	True
2204	kooperativo	kooperativo	True
2205	kopii	kopii	True
2206	kotizi	kotizi	True
2207	krabo	krabo	True
2208	krampo	krampo	True
2209	krizantemo	krizantemo	True
2210	kvereli	kvereli	True
2211	kvitanci	kvitanci	True
2212	lanco	lanco	True
2213	lanĉi	lancxi	True
2214	latino	latino	True
2215	legendo	legendo	True
2216	liberala	liberala	True
2217	lingvistiko	lingvistiko	True
2218	lumbo	lumbo	True
2219	lupeo	lupeo	True
2220	magio	magio	True
2221	magneto	magneto	True
2222	magnetofono	magnetofono	True
2223	majonezo	majonezo	True
2224	majusklo	majusklo	True
2225	manifestacio	manifestacio	True
2226	manio	manio	True
2227	manuskripto	manuskripto	True
2228	masaĝo	masagxo	True
2229	masko	masko	True
2230	matĉo	matcxo	True
2231	medio	medio	True
2232	mejlo	mejlo	True
2233	melodio	melodio	True
2234	merkato	merkato	True
2235	mesaĝo	mesagxo	True
2236	mevo	mevo	True
2237	miaŭi	miauxi	True
2238	mikrofono	mikrofono	True
2239	minusklo	minusklo	True
2240	miopa	miopa	True
2241	miraklo	miraklo	True
2242	molekulo	molekulo	True
2243	monopolo	monopolo	True
2244	motivo	motivo	True
2245	mozaiko	mozaiko	True
2246	moŝto	mosxto	True
2247	mustardo	mustardo	True
2248	negativa	negativa	True
2249	neologismo	neologismo	True
2250	nepre	nepre	True
2251	neta	neta	True
2252	neŭtrala	neuxtrala	True
2253	nominativo	nominativo	True
2254	normo	normo	True
2255	novelo	novelo	True
2256	nuanco	nuanco	True
2257	nukleo	nukleo	True
2258	nulo	nulo	True
2259	numeralo	numeralo	True
2260	objektiva	objektiva	True
2261	ofte	ofte	True
2262	operacio	operacio	True
2263	opozicio	opozicio	True
2264	orta	orta	True
2265	panico	panico	True
2266	paniko	paniko	True
2267	panoramo	panoramo	True
2268	paradokso	paradokso	True
2269	paralela	paralela	True
2270	parentezo	parentezo	True
2271	pasiva	pasiva	True
2272	paŭzo	pauxzo	True
2273	pelvo	pelvo	True
2274	pensiono	pensiono	True
2275	pikniko	pikniko	True
2276	pilolo	pilolo	True
2277	piĵamo	pijxamo	True
2278	pledi	pledi	True
2279	podio	podio	True
2280	poento	poento	True
2281	pokalo	pokalo	True
2282	poluri	poluri	True
2283	pozitiva	pozitiva	True
2284	precipe	precipe	True
2285	prefikso	prefikso	True
2286	prezidento	prezidento	True
2287	primitiva	primitiva	True
2288	produkti	produkti	True
2289	propagando	propagando	True
2290	proporcio	proporcio	True
2291	protestanto	protestanto	True
2292	protokolo	protokolo	True
2293	provizi	provizi	True
2294	provizora	provizora	True
2295	prunti	prunti	True
2296	pseŭdo-	pseuxdo	True
2297	purpuro	purpuro	True
2298	racia	racia	True
2299	rakedo	rakedo	True
2300	redakcio	redakcio	True
2301	redaktoro	redaktoro	True
2302	referenco	referenco	True
2303	refuti	refuti	True
2304	registri	registri	True
2305	reklamo	reklamo	True
2306	rekompenci	rekompenci	True
2307	respektiva	respektiva	True
2308	resumi	resumi	True
2309	revolucio	revolucio	True
2310	rezervi	rezervi	True
2311	rezolucio	rezolucio	True
2312	rubo	rubo	True
2313	rubriko	rubriko	True
2314	satano	satano	True
2315	satelito	satelito	True
2316	sfero	sfero	True
2317	sigelo	sigelo	True
2318	silabo	silabo	True
2319	simbolo	simbolo	True
2320	situi	situi	True
2321	skandalo	skandalo	True
2322	skeleto	skeleto	True
2323	skeĉo	skecxo	True
2324	skizi	skizi	True
2325	solida	solida	True
2326	sonori	sonori	True
2327	specifa	specifa	True
2328	spite	spite	True
2329	stabila	stabila	True
2330	stabo	stabo	True
2331	stampi	stampi	True
2332	statistiko	statistiko	True
2333	stimuli	stimuli	True
2334	stoko	stoko	True
2335	stovo	stovo	True
2336	streki	streki	True
2337	striko	striko	True
2338	strofo	strofo	True
2339	subjektiva	subjektiva	True
2340	sufikso	sufikso	True
2341	sugesti	sugesti	True
2342	superstiĉo	supersticxo	True
2343	supre	supre	True
2344	tabuo	tabuo	True
2345	tajdo	tajdo	True
2346	tajfuno	tajfuno	True
2347	taksio	taksio	True
2348	taktiko	taktiko	True
2349	talento	talento	True
2350	tamburo	tamburo	True
2351	tavolo	tavolo	True
2352	taŭgi	tauxgi	True
2353	teamo	teamo	True
2354	teknologio	teknologio	True
2355	teleskopo	teleskopo	True
2356	templo	templo	True
2357	teniso	teniso	True
2358	termino	termino	True
2359	termo	termo	True
2360	testamento	testamento	True
2361	tezo	tezo	True
2362	tosto	tosto	True
2363	totala	totala	True
2364	tropiko	tropiko	True
2365	tulipo	tulipo	True
2366	unio	unio	True
2367	universo	universo	True
2368	uragano	uragano	True
2369	urini	urini	True
2370	utopio	utopio	True
2371	uzino	uzino	True
2372	vaki	vaki	True
2373	valuto	valuto	True
2374	varbi	varbi	True
2375	ve	ve	True
2376	vegeti	vegeti	True
2377	versio	versio	True
2378	vertikala	vertikala	True
2379	veterano	veterano	True
2380	viruso	viruso	True
2381	viskio	viskio	True
2382	vitamino	vitamino	True
2383	vizo	vizo	True
2384	vokalo	vokalo	True
2385	volonte	volonte	True
2386	volupto	volupto	True
2387	vulgara	vulgara	True
2388	zoo	zoo	True
2389	ĉampiono	cxampiono	True
2390	ĝiri	gxiri	True
2391	ĵazo	jxazo	True
2392	ŝako	sxako	True
2393	ŝalti	sxalti	True
2394	ŝampuo	sxampuo	True
2395	ŝargi	sxargi	True
2396	ŝarko	sxarko	True
2397	ŝoki	sxoki	True
2398	ŝoseo	sxoseo	True
2399	ŝtormo	sxtormo	True
2400	ŝvebi	sxvebi	True
2401	-adi	adi	True
2402	-ado	ado	True
2403	-ano	ano	True
2404	-aro	aro	True
2405	-aĵo	ajxo	True
2406	-ebla	ebla	True
2407	-eco	eco	True
2408	-ejo	ejo	True
2409	-ema	ema	True
2410	-estro	estro	True
2411	-ido	ido	True
2412	-igi	igi	True
2413	-ilo	ilo	True
2414	-inda	inda	True
2415	-ino	ino	True
2416	-ismo	ismo	True
2417	-isto	isto	True
2418	-iĝi	igxi	True
2419	-obla	obla	True
2420	-ona	ona	True
2421	-ujo	ujo	True
2422	-ulo	ulo	True
2423	Pasko	pasko	True
2424	abio	abio	True
2425	abomeno	abomeno	True
2426	abrikoto	abrikoto	True
2427	abrupta	abrupta	True
2428	abstini	abstini	True
2429	acida	acida	True
2430	agento	agento	True
2431	agiti	agiti	True
2432	aglo	aglo	True
2433	agordo	agordo	True
2434	akcio	akcio	True
2435	akno	akno	True
2436	akrido	akrido	True
2437	akso	akso	True
2438	alarmo	alarmo	True
2439	alaŭdo	alauxdo	True
2440	aleo	aleo	True
2441	algo	algo	True
2442	aluminio	aluminio	True
2443	ambasado	ambasado	True
2444	ampolo	ampolo	True
2445	angilo	angilo	True
2446	ansero	ansero	True
2447	aperturo	aperturo	True
2448	apostolo	apostolo	True
2449	apro	apro	True
2450	arda	arda	True
2451	armo	armo	True
2452	arterio	arterio	True
2453	artiko	artiko	True
2454	asembleo	asembleo	True
2455	asfalto	asfalto	True
2456	asisti	asisti	True
2457	avantaĝo	avantagxo	True
2458	aveno	aveno	True
2459	aviad/ilo	aviad_ilo	True
2460	aŭdaca	auxdaca	True
2461	bacilo	bacilo	True
2462	bakterio	bakterio	True
2463	banto	banto	True
2464	bapti	bapti	True
2465	barbiro	barbiro	True
2466	barko	barko	True
2467	basko	basko	True
2468	beto	beto	True
2469	betulo	betulo	True
2470	bifsteko	bifsteko	True
2471	blasfemi	blasfemi	True
2472	bonvoli	bonvoli	False
2473	borso	borso	True
2474	boto	boto	True
2475	bovlo	bovlo	True
2476	braceleto	braceleto	True
2477	brak/umi	brak_umi	True
2478	brando	brando	True
2479	brido	brido	True
2480	brokanti	brokanti	True
2481	bruto	bruto	True
2482	budĝeto	budgxeto	True
2483	bukedo	bukedo	True
2484	buko	buko	True
2485	bulbo	bulbo	True
2486	bulvardo	bulvardo	True
2487	burĝo	burgxo	True
2488	buĉi	bucxi	True
2489	centimetro	centimetro	True
2490	cigaro	cigaro	True
2491	cikado	cikado	True
2492	cikatro	cikatro	True
2493	cikonio	cikonio	True
2494	cinamo	cinamo	True
2495	cirkelo	cirkelo	True
2496	cirkvito	cirkvito	True
2497	ciro	ciro	True
2498	daktilo	daktilo	True
2499	dando	dando	True
2500	daŭr/igi	dauxr_igi	True
2501	daŭro	dauxro	True
2502	de/pendi	de_pendi	True
2503	de/teni (sin)	de_teni_sin	True
2504	debeto	debeto	True
2505	deliri	deliri	True
2506	denunci	denunci	True
2507	deserto	deserto	True
2508	detalo	detalo	True
2509	dev/ont/igi	dev_ont_igi	True
2510	diablo	diablo	True
2511	dianto	dianto	True
2512	dieto	dieto	True
2513	dikti	dikti	True
2514	dio,Dio	dio_dio	True
2515	domaĝi	domagxi	True
2516	dorloti	dorloti	True
2517	doto	doto	True
2518	drapo	drapo	True
2519	dresi	dresi	True
2520	efekto	efekto	True
2521	egoisto	egoisto	True
2522	ekspedi	ekspedi	True
2523	ekvatoro	ekvatoro	True
2524	ekzekuti	ekzekuti	True
2525	el/doni	el_doni	True
2526	el/turn/iĝi	el_turn_igxi	True
2527	elasta	elasta	True
2528	elektroniko	elektroniko	True
2529	emajlo	emajlo	True
2530	emocio	emocio	True
2531	enketi	enketi	True
2532	epidemio	epidemio	True
2533	eskapi	eskapi	True
2534	est/igi	est_igi	True
2535	etapo	etapo	True
2536	etato	etato	True
2537	ezoko	ezoko	True
2538	faco	faco	True
2539	fago	fago	True
2540	fajenco	fajenco	True
2541	faldo	faldo	True
2542	falsa	falsa	True
2543	falĉi	falcxi	True
2544	fasado	fasado	True
2545	fasono	fasono	True
2546	fasti	fasti	True
2547	fazeolo	fazeolo	True
2548	felto	felto	True
2549	fendo	fendo	True
2550	feo	feo	True
2551	feĉo	fecxo	True
2552	fi!	fi	True
2553	figo	figo	True
2554	fiksa	fiksa	True
2555	flagri	flagri	True
2556	flati	flati	True
2557	fluido	fluido	True
2558	fojno	fojno	True
2559	fonografo	fonografo	True
2560	fontano	fontano	True
2561	for/esti	for_esti	True
2562	formiko	formiko	True
2563	foso	foso	True
2564	fotelo	fotelo	True
2565	fotografi	fotografi	True
2566	frako	frako	True
2567	frambo	frambo	True
2568	frua	frua	True
2569	fulgo	fulgo	True
2570	funelo	funelo	True
2571	funto	funto	True
2572	furaĝo	furagxo	True
2573	galo	galo	True
2574	galoŝo	galosxo	True
2575	garaĝo	garagxo	True
2576	garbo	garbo	True
2577	garni	garni	True
2578	gelateno	gelateno	True
2579	generalo	generalo	True
2580	gesti	gesti	True
2581	girlando	girlando	True
2582	gloro	gloro	True
2583	gluo	gluo	True
2584	gobio	gobio	True
2585	grego	grego	True
2586	grimaci	grimaci	True
2587	grinci	grinci	True
2588	gripo	gripo	True
2589	groto	groto	True
2590	gudro	gudro	True
2591	gust/umi	gust_umi	True
2592	gvardio	gvardio	True
2593	ha!	ha	True
2594	hajlo	hajlo	True
2595	hangaro	hangaro	True
2596	haringo	haringo	True
2597	hav/igi	hav_igi	True
2598	he!	he	True
2599	hektaro	hektaro	True
2600	heĝo	hegxo	True
2601	ho!	ho	True
2602	horizontalo	horizontalo	True
2603	hufo	hufo	True
2604	ia/foj/e	ia_foj_e	True
2605	impeti	impeti	True
2606	impulso	impulso	True
2607	insidi	insidi	True
2608	inspektoro	inspektoro	True
2609	instanco	instanco	True
2610	intereso	intereso	True
2611	interpelacii	interpelacii	True
2612	invalido	invalido	True
2613	jugo	jugo	True
2614	juki	juki	True
2615	jungi	jungi	True
2616	kahelo	kahelo	True
2617	kajuto	kajuto	True
2618	kakao	kakao	True
2619	kakto	kakto	True
2620	kalkan/umo	kalkan_umo	True
2621	kalo	kalo	True
2622	kamelo	kamelo	True
2623	kankro	kankro	True
2624	kaprica	kaprica	True
2625	karafo	karafo	True
2626	karnavalo	karnavalo	True
2627	karpo	karpo	True
2628	kaskedo	kaskedo	True
2629	kaverno	kaverno	True
2630	kejlo	kejlo	True
2631	kilogramo	kilogramo	True
2632	kilometro	kilometro	True
2633	kiom/a	kiom_a	True
2634	kirurgo	kirurgo	True
2635	kitelo	kitelo	True
2636	klingo	klingo	True
2637	kliniko	kliniko	True
2638	kokoso	kokoso	True
2639	kol/umo	kol_umo	True
2640	kolekto	kolekto	True
2641	kolonelo	kolonelo	True
2642	komisaro	komisaro	True
2643	kompensi	kompensi	True
2644	komplemento	komplemento	True
2645	komplezi	komplezi	True
2646	kompromiti	kompromiti	True
2647	komun/umo	komun_umo	True
2648	koncentri	koncentri	True
2649	konfiti	konfiti	True
2650	konkordo	konkordo	True
2651	konsulo	konsulo	True
2652	kontesti	kontesti	True
2653	konvalo	konvalo	True
2654	kopio	kopio	True
2655	korko	korko	True
2656	korniko	korniko	True
2657	kresto	kresto	True
2658	kukolo	kukolo	True
2659	kulto	kulto	True
2660	kurento	kurento	True
2661	laboratorio	laboratorio	True
2662	lacerto	lacerto	True
2663	lako	lako	True
2664	lameno	lameno	True
2665	lanterno	lanterno	True
2666	lapo	lapo	True
2667	larvo	larvo	True
2668	latitudo	latitudo	True
2669	latuno	latuno	True
2670	laĉo	lacxo	True
2671	laŭbo	lauxbo	True
2672	lesivo	lesivo	True
2673	leŭtenanto	leuxtenanto	True
2674	licenco	licenco	True
2675	ligo	ligo	True
2676	likvo	likvo	True
2677	limako	limako	True
2678	lino	lino	True
2679	lokomotivo	lokomotivo	True
2680	longitudo	longitudo	True
2681	lotuso	lotuso	True
2682	lubriki	lubriki	True
2683	luko	luko	True
2684	majesta	majesta	True
2685	mal/varm/umo	mal_varm_umo	True
2686	maleolo	maleolo	True
2687	malvo	malvo	True
2688	manovri	manovri	True
2689	marmelado	marmelado	True
2690	masoni	masoni	True
2691	mastr/umi	mastr_umi	True
2692	melki	melki	True
2693	metalurgio	metalurgio	True
2694	meĥaniko	mehxaniko	True
2695	meĥanismo	mehxanismo	True
2696	milimetro	milimetro	True
2697	mir/inda	mir_inda	True
2698	mirtelo	mirtelo	True
2699	mistifiki	mistifiki	True
2700	munti	munti	True
2701	muzelo	muzelo	True
2702	muĝi	mugxi	True
2703	najtingalo	najtingalo	True
2704	nepra	nepra	True
2705	nervoza	nervoza	True
2706	neto	neto	True
2707	nuko	nuko	True
2708	nul	nul	True
2709	oficiro	oficiro	True
2710	olivo	olivo	True
2711	operacii	operacii	True
2712	opero	opero	True
2713	oponi	oponi	True
2714	opozicii	opozicii	True
2715	oratoro	oratoro	True
2716	orfo	orfo	True
2717	orienti	orienti	True
2718	orto	orto	True
2719	ovalo	ovalo	True
2720	pa/njo	pa_njo	True
2721	pa/ĉjo	pa_cxjo	True
2722	pajlo	pajlo	True
2723	palato	palato	True
2724	paliso	paliso	True
2725	palmo	palmo	True
2726	paralelo	paralelo	True
2727	paraŝuto	parasxuto	True
2728	pavo	pavo	True
2729	paŭzi	pauxzi	True
2730	pekli	pekli	True
2731	pendolo	pendolo	True
2732	perono	perono	True
2733	piceo	piceo	True
2734	pigo	pigo	True
2735	piloto	piloto	True
2736	pioĉo	piocxo	True
2737	pipo	pipo	True
2738	plago	plago	True
2739	pland/umo	pland_umo	True
2740	plando	plando	True
2741	planto	planto	True
2742	plastiko	plastiko	True
2743	platano	platano	True
2744	plen/aĝa	plen_agxa	True
2745	plen/umi	plen_umi	True
2746	pleto	pleto	True
2747	pli/igi	pli_igi	True
2748	plonĝi	plongxi	True
2749	pluralo	pluralo	True
2750	poluro	poluro	True
2751	porcelano	porcelano	True
2752	precipa	precipa	True
2753	preskribi	preskribi	True
2754	produkto	produkto	True
2755	profeto	profeto	True
2756	proksim/uma	proksim_uma	True
2757	proletario	proletario	True
2758	proleto	proleto	True
2759	propagandi	propagandi	True
2760	propozicio	propozicio	True
2761	provizo	provizo	True
2762	provoki	provoki	True
2763	pruno	pruno	True
2764	prunto	prunto	True
2765	pudro	pudro	True
2766	punto	punto	True
2767	pupilo	pupilo	True
2768	puso	puso	True
2769	racio	racio	True
2770	radiatoro	radiatoro	True
2771	raŭka	rauxka	True
2772	raŭpo	rauxpo	True
2773	re/formi	re_formi	True
2774	reakcio	reakcio	True
2775	reflekti	reflekti	True
2776	regimento	regimento	True
2777	registro	registro	True
2778	reklami	reklami	True
2779	rekompenco	rekompenco	True
2780	rekordo	rekordo	True
2781	rekt/angulo	rekt_angulo	True
2782	rento	rento	True
2783	resto	resto	True
2784	resumo	resumo	True
2785	revolucii	revolucii	True
2786	rezervo	rezervo	True
2787	ribeli	ribeli	True
2788	ribo	ribo	True
2789	riveli	riveli	True
2790	riverenci	riverenci	True
2791	rivoluo	rivoluo	True
2792	roso	roso	True
2793	rulo	rulo	True
2794	rusto	rusto	True
2795	sarki	sarki	True
2796	satiro	satiro	True
2797	sci/vola	sci_vola	True
2798	sciuro	sciuro	True
2799	sekalo	sekalo	True
2800	sekci	sekci	True
2801	senato	senato	True
2802	sin/dona	sin_dona	True
2803	sin/garda	sin_garda	True
2804	sin/teno	sin_teno	True
2805	singularo	singularo	True
2806	sino	sino	True
2807	sitelo	sitelo	True
2808	situo	situo	True
2809	skorpio	skorpio	True
2810	sledo	sledo	True
2811	solido	solido	True
2812	sonoro	sonoro	True
2813	sorgo	sorgo	True
2814	spektaklo	spektaklo	True
2815	spinaco	spinaco	True
2816	spiti	spiti	True
2817	splito	splito	True
2818	spongo	spongo	True
2819	stadiono	stadiono	True
2820	stameno	stameno	True
2821	stampo	stampo	True
2822	starti	starti	True
2823	sterko	sterko	True
2824	streko	streko	True
2825	strigo	strigo	True
2826	striki	striki	True
2827	struto	struto	True
2828	stumpo	stumpo	True
2829	substanco	substanco	True
2830	subtila	subtila	True
2831	suplemento	suplemento	True
2832	supro	supro	True
2833	susuri	susuri	True
2834	svati	svati	True
2835	takto	takto	True
2836	tapeto	tapeto	True
2837	taŭga	tauxga	True
2838	tegolo	tegolo	True
2839	telegrafo	telegrafo	True
2840	telegramo	telegramo	True
2841	tempesto	tempesto	True
2842	tenera	tenera	True
2843	ter/pomo	ter_pomo	True
2844	teraso	teraso	True
2845	terni	terni	True
2846	teĥniko	tehxniko	True
2847	tinkturo	tinkturo	True
2848	tinti	tinti	True
2849	torento	torento	True
2850	torto	torto	True
2851	tragika	tragika	True
2852	traktato	traktato	True
2853	traktoro	traktoro	True
2854	tramo	tramo	True
2855	tri/angulo	tri_angulo	True
2856	tribunalo	tribunalo	True
2857	trumpeto	trumpeto	True
2858	tufo	tufo	True
2859	vadi	vadi	True
2860	vakso	vakso	True
2861	vanta	vanta	True
2862	ve!	ve	True
2863	vejno	vejno	True
2864	veluro	veluro	True
2865	vergo	vergo	True
2866	vertico	vertico	True
2867	vertikalo	vertikalo	True
2868	verto	verto	True
2869	veruko	veruko	True
2870	vespo	vespo	True
2871	veziko	veziko	True
2872	viadukto	viadukto	True
2873	vindo	vindo	True
2874	vito	vito	True
2875	volonta	volonta	True
2876	vulkano	vulkano	True
2877	vulturo	vulturo	True
2878	ĉar/umo	cxar_umo	True
2879	ĉaro	cxaro	True
2880	ĉe/esti	cxe_esti	True
2881	ĉerko	cxerko	True
2882	ĉifi	cxifi	True
2883	ĝendarmo	gxendarmo	True
2884	ĝibo	gxibo	True
2885	ĥemio	hxemio	True
2886	ŝakalo	sxakalo	True
2887	ŝarĝo	sxargxo	True
2888	ŝpini	sxpini	True
2889	ŝtipo	sxtipo	True
